2002-12-14	0.521
2002-12-15	0.51
2002-12-16	0.5
2002-12-17	0.484
2002-12-18	0.482
2002-12-19	0.473
2002-12-20	0.48
2002-12-21	0.497
2002-12-22	0.493
2002-12-23	0.476
2002-12-24	0.474
2002-12-25	0.468
2002-12-26	0.468
2002-12-27	0.461
2002-12-28	0.464
2002-12-29	0.467
2002-12-30	0.468
2002-12-31	0.462
2003-01-01	0.458
2003-01-02	0.464
2003-01-03	0.462
2003-01-04	0.451
2003-01-05	0.448
2003-01-06	0.44
2003-01-07	0.432
2003-01-08	0.432
2003-01-09	0.439
2003-01-10	0.444
2003-01-11	0.433
2003-01-12	0.438
2003-01-13	0.433
2003-01-14	0.435
2003-01-15	0.421
2003-01-16	0.43
2003-01-17	0.425
2003-01-18	0.422
2003-01-19	0.427
2003-01-20	0.433
2003-01-21	0.433
2003-01-22	0.433
2003-01-23	0.409
2003-01-24	0.409
2003-01-25	0.42
2003-01-26	0.42
2003-01-27	0.42
2003-01-28	0.42
2003-01-29	0.414
2003-01-30	0.41
2003-01-31	0.395
2003-02-01	0.383
2003-02-02	0.393
2003-02-03	0.385
2003-02-04	0.385
2003-02-05	0.385
2003-02-06	0.395
2003-02-07	0.389
2003-02-08	0.387
2003-02-09	0.385
2003-02-10	0.383
2003-02-11	0.383
2003-02-12	0.38
2003-02-13	0.376
2003-02-14	0.372
2003-02-15	0.361
2003-02-16	0.361
2003-02-17	0.362
2003-02-18	0.355
2003-02-19	0.353
2003-02-20	0.351
2003-02-21	0.349
2003-02-22	0.346
2003-02-23	0.345
2003-02-24	0.345
2003-02-25	0.34
2003-02-26	0.338
2003-02-27	0.338
2003-02-28	0.336
2003-03-01	0.332
2003-03-02	0.333
2003-03-03	0.332
2003-03-04	0.329
2003-03-05	0.329
2003-03-06	0.332
2003-03-07	0.33
2003-03-08	0.332
2003-03-09	0.331
2003-03-10	0.331
2003-03-11	0.33
2003-03-12	0.325
2003-03-13	0.326
2003-03-14	0.325
2003-03-15	0.323
2003-03-16	0.322
2003-03-17	0.322
2003-03-18	0.321
2003-03-19	0.321
2003-03-20	0.322
2003-03-21	0.322
2003-03-22	0.323
2003-03-23	0.318
2003-03-24	0.322
2003-03-25	0.322
2003-03-26	0.322
2003-03-27	0.322
2003-03-28	0.325
2003-03-29	0.328
2003-03-30	0.331
2003-03-31	0.329
2003-04-01	0.327
2003-04-02	0.33
2003-04-03	0.328
2003-04-04	0.329
2003-04-05	0.328
2003-04-06	0.324
2003-04-07	0.323
2003-04-08	0.321
2003-04-09	0.323
2003-04-10	0.323
2003-04-11	0.326
2003-04-12	0.328
2003-04-13	0.327
2003-04-14	0.325
2003-04-15	0.329
2003-04-16	0.333
2003-04-17	0.343
2003-04-18	0.375
2003-04-19	0.435
2003-04-20	0.534
2003-04-21	0.663
2003-04-22	0.8
2003-04-23	0.944
2003-04-24	1.071
2003-04-25	1.112
2003-04-26	1.117
2003-04-27	1.11
2003-04-28	1.06
2003-04-29	1.033
2003-04-30	1.015
2003-05-01	1.016
2003-05-02	0.996
2003-05-03	0.951
2003-05-04	0.902
2003-05-05	0.877
2003-05-06	0.987
2003-05-07	1.268
2003-05-08	1.447
2003-05-09	1.457
2003-05-10	1.435
2003-05-11	1.401
2003-05-12	1.431
2003-05-13	1.79
2003-05-14	2.347
2003-05-15	2.493
2003-05-16	2.321
2003-05-17	2.094
2003-05-18	1.944
2003-05-19	1.908
2003-05-20	2.08
2003-05-21	2.506
2003-05-22	2.986
2003-05-23	3.178
2003-05-24	3.361
2003-05-25	3.883
2003-05-26	5.182
2003-05-27	5.963
2003-05-28	5.004
2003-05-29	4.155
2003-05-30	4.148
2003-05-31	4.351
2003-06-01	3.798
2003-06-02	3.386
2003-06-03	3.816
2003-06-04	5.069
2003-06-05	6.018
2003-06-06	7.492
2003-06-07	6.32
2003-06-08	5.006
2003-06-09	4.266
2003-06-10	3.953
2003-06-11	3.716
2003-06-12	3.538
2003-06-13	3.542
2003-06-14	3.34
2003-06-15	2.955
2003-06-16	2.62
2003-06-17	2.378
2003-06-18	2.236
2003-06-19	2.399
2003-06-20	2.706
2003-06-21	2.635
2003-06-22	2.539
2003-06-23	2.506
2003-06-24	2.802
2003-06-25	3.53
2003-06-26	3.565
2003-06-27	3.247
2003-06-28	2.966
2003-06-29	2.864
2003-06-30	2.731
2003-07-01	2.563
2003-07-02	2.539
2003-07-03	2.816
2003-07-04	2.946
2003-07-05	2.876
2003-07-06	2.672
2003-07-07	2.464
2003-07-08	2.385
2003-07-09	2.475
2003-07-10	2.816
2003-07-11	2.789
2003-07-12	2.843
2003-07-13	2.95
2003-07-14	2.802
2003-07-15	2.579
2003-07-16	2.393
2003-07-17	2.25
2003-07-18	2.152
2003-07-19	2.122
2003-07-20	2.139
2003-07-21	2.083
2003-07-22	2.12
2003-07-23	2.147
2003-07-24	2.051
2003-07-25	1.964
2003-07-26	1.956
2003-07-27	1.949
2003-07-28	1.973
2003-07-29	1.947
2003-07-30	1.859
